TOK,SHOT,TIME,PHASE,PGASA,RGEO,AMIN,KAPPA,SPLASMA,CONFIG,IGRADB,WALMAT,DIVMAT,LIMMAT,EVAP,BT,IP,Q95,NEL,ZEFF,DIVNAME,PL,PLTH,PFLOSS,PRADCORE,DIVCON,FRACNMIN,LHTIME,AUXHEAT,SELEC2024
JET,104515,48.483,LH,2.5500,2.89451,0.942934,1.64745,138.803,SN(B),1,Be,W,Be,NONE,-1.81828,-1645640,3.28528,2.01E+19,1.18908,MkII-HD,1295290,1295290,0,-,V5,0,48.518,IC,1
JET,104515,56.743,LH,2.5470,2.88658,0.952388,1.63314,139.012,SN(B),1,Be,W,Be,NONE,-1.80941,-1642360,3.33127,2.38E+19,1.15496,MkII-HD,1484120,1484120,0,-,V5,0,56.778,IC,1
JET,105435,52.555,LH,1.9990,2.89053,0.954527,1.6304,139.36,SN(B),1,Be,W,Be,NONE,-1.81316,-1952150,2.82107,3.49E+19,-,MkII-HD,4385720,4266710,119010,-,V5,0,52.59,NB,1
JET,105438,52.365,LH,2.0030,2.88667,0.953008,1.63716,139.159,SN(B),1,Be,W,Be,NONE,-2.98471,-1964220,4.6424,3.85E+19,-,MkII-HD,4968870,4823360,145503,-,V5,0,52.4,NB,1
JET,105438,58.635,LH,2.0040,2.88691,0.953996,1.63099,139.071,SN(B),1,Be,W,Be,NONE,-2.97339,-1952590,4.64002,3.64E+19,-,MkII-HD,5209060,5021910,187156,-,V5,0,58.67,NB,1
JET,105439,53.285,LH,2.0040,2.88665,0.952464,1.63798,139.217,SN(B),1,Be,W,Be,NONE,-3.43205,-1962040,5.35672,3.72E+19,-,MkII-HD,5990710,5797740,192972,-,V5,0,53.32,NB,1
JET,105440,53.065,LH,2.0030,2.89105,0.954099,1.62905,139.398,SN(B),1,Be,W,Be,NONE,-1.81258,-1948060,2.81616,3.63E+19,-,MkII-HD,4902370,4744400,157970,-,V5,0,53.1,NB,1
JET,105440,60.045,LH,2.0010,2.89088,0.953015,1.62927,139.135,SN(B),1,Be,W,Be,NONE,-1.80949,-1943710,2.8191,4.44E+19,-,MkII-HD,5797660,5612790,184869,-,V5,0,60.08,NB,1
JET,105577,52.045,LH,2.0000,2.88755,0.954417,1.63303,139.29,SN(B),1,Be,W,Be,NONE,-3.43284,-1964830,5.32941,3.79E+19,-,MkII-HD,5710190,5710190,0,-,V5,0,52.08,NB,1
JET,105578,54.128,LH,2.0000,2.88595,0.968479,1.64566,141.796,SN(B),1,Be,W,Be,NONE,-3.43336,-1969820,5.53015,3.88E+19,-,MkII-HD,8460180,8197090,263092,-,CORNER,0,54.163,NB,1
JET,105579,53.692,LH,2.0000,2.88532,0.96931,1.64385,141.657,SN(B),1,Be,W,Be,NONE,-3.43246,-1971660,5.5181,3.85E+19,-,MkII-HD,7842000,7581040,260969,-,CORNER,0,53.727,NB,1
JET,105580,52.455,LH,2.0000,2.90035,0.954209,1.67097,142.034,SN(B),1,Be,W,Be,NONE,-1.81147,-1959430,2.88818,3.84E+19,-,MkII-HD,6353180,6164940,188233,-,CORNER,0,52.49,NB,1
JET,105581,53.333,LH,2.0010,2.88586,0.968001,1.64428,141.452,SN(B),1,Be,W,Be,NONE,-2.98029,-1966400,4.78479,3.94E+19,-,MkII-HD,7936010,7673320,262688,-,CORNER,0,53.368,NB,1
JET,105751,52.1,LH,2.0260,2.88466,0.968956,1.64422,141.661,SN(B),1,Be,W,Be,NONE,-3.43291,-1970210,5.51914,3.97E+19,-,MkII-HD,8640060,8343340,296714,-,CORNER,0,52.135,NB,1
JET,85954,56.075,LH,1.9730,2.88145,0.956445,1.62629,139.178,SN(B),1,Be,W,Be,NONE,-2.39927,-1961400,3.78202,3.31E+19,-,MkII-HD,3721370,3721370,0,670169,V5,0,56.11,IC,1
JET,85955,55.4,LH,1.9640,2.88261,0.95647,1.62637,139.246,SN(B),1,Be,W,Be,NONE,-2.39933,-1958550,3.78496,3.56E+19,1.49503,MkII-HD,3955950,3955950,0,939918,V5,0,55.45,IC,1
JET,85956,54.445,LH,1.9600,2.88402,0.954701,1.62847,139.164,SN(B),1,Be,W,Be,NONE,-2.399,-1957330,3.76897,3.35E+19,1.39788,MkII-HD,3517980,3517980,0,672172,V5,0,54.47,IC,1
JET,85957,54.86,LH,1.9600,2.88224,0.956589,1.62704,139.219,SN(B),1,Be,W,Be,NONE,-2.39916,-1963460,3.78264,3.55E+19,1.47222,MkII-HD,3868400,3868400,0,988674,V5,0,54.89,IC,1
JET,85960,54.49,LH,1.9500,2.88281,0.956482,1.62546,139.131,SN(B),1,Be,W,Be,NONE,-2.39848,-1957840,3.771,3.36E+19,-,MkII-HD,3488720,3488720,0,615366,V5,0,54.52,IC,1
JET,85891,53.685,LH,1.9850,2.88616,0.953964,1.62984,139.283,SN(B),1,Be,W,Be,NONE,-2.35062,-1946440,3.70104,2.87E+19,-,MkII-HD,3040610,3040610,0,-,V5,0,53.72,IC,1
JET,85913,53.785,LH,1.9900,2.88409,0.95465,1.62671,139.105,SN(B),1,Be,W,Be,NONE,-2.39953,-1950260,3.77019,2.88E+19,-,MkII-HD,2712740,2712740,0,-,V5,0,53.82,IC,1
JET,85914,52.905,LH,1.9340,2.88521,0.956002,1.62803,139.459,SN(B),1,Be,W,Be,NONE,-2.39903,-1954160,3.77559,2.79E+19,-,MkII-HD,3206550,3206550,0,-,V5,0,52.94,IC,0
JET,85914,55.595,LH,1.9620,2.88527,0.955329,1.62835,139.378,SN(B),1,Be,W,Be,NONE,-2.39909,-1951080,3.78242,2.52E+19,-,MkII-HD,3754580,3754580,0,-,V5,0,55.63,IC,0
JET,85897,53.915,LH,1.9740,2.88642,0.951913,1.63434,139.189,SN(B),1,Be,W,Be,NONE,-2.40013,-1951460,3.77129,2.89E+19,-,MkII-HD,2861150,2861150,0,757480,V5,0,53.95,IC,1
JET,85915,52.835,LH,1.9300,2.88484,0.9561,1.62769,139.384,SN(B),1,Be,W,Be,NONE,-2.39914,-1952440,3.77491,2.76E+19,-,MkII-HD,3173960,3173960,0,880907,V5,0,52.87,IC,0
JET,85916,53.155,LH,1.9530,2.88546,0.955641,1.62981,139.508,SN(B),1,Be,W,Be,NONE,-2.39976,-1958930,3.77828,3.05E+19,-,MkII-HD,3537120,3537120,0,-,V5,0,53.19,IC,1
JET,80911,56.835,LH,1.9840,2.88095,0.955311,1.63178,139.226,SN(B),1,Be,W,Be,NONE,-2.37633,-1955510,3.75648,2.70E+19,-,MkII-HD,2950940,2950940,0,724047,V5,0,56.87,IC,0
JET,81206,57.765,LH,1.9690,2.8797,0.956919,1.62826,139.213,SN(B),1,Be,W,Be,NONE,-2.38746,-1954720,3.7713,2.66E+19,-,MkII-HD,3545470,3545470,0,1292140,V5,0,57.8,IC,0
JET,81207,57.415,LH,1.9650,2.88062,0.956305,1.62834,139.162,SN(B),1,Be,W,Be,NONE,-2.38695,-1953520,3.76786,2.75E+19,-,MkII-HD,3244900,3244900,0,1069760,V5,0,57.45,IC,0
JET,81208,57.135,LH,1.9790,2.8808,0.955936,1.62853,139.167,SN(B),1,Be,W,Be,NONE,-2.38626,-1952630,3.76513,2.77E+19,-,MkII-HD,3086980,3086980,0,908529,V5,0,57.17,IC,0
JET,81209,60.375,LH,1.9690,2.87615,0.960493,1.62341,139.21,SN(B),1,Be,W,Be,NONE,-2.3862,-1956220,3.793,2.23E+19,-,MkII-HD,4989930,4989930,0,2419900,V5,0,60.41,IC,0
JET,81210,60.265,LH,1.9700,2.8775,0.958727,1.62743,139.202,SN(B),1,Be,W,Be,NONE,-2.38615,-1958670,3.7917,2.45E+19,-,MkII-HD,5128130,5128130,0,2361720,V5,0,60.3,IC,0
JET,81211,57.545,LH,1.9670,2.88117,0.956342,1.63008,139.285,SN(B),1,Be,W,Be,NONE,-2.38568,-1955410,3.7717,3.00E+19,-,MkII-HD,3264820,3264820,0,930344,V5,0,57.58,IC,1
JET,81212,57.915,LH,1.9590,2.88147,0.955993,1.63099,139.316,SN(B),1,Be,W,Be,NONE,-2.38576,-1960810,3.76862,3.29E+19,-,MkII-HD,3453560,3453560,0,-,V5,0,57.95,IC,1
JET,81232,59.225,LH,1.9670,2.88019,0.95628,1.62877,139.319,SN(B),1,Be,W,Be,NONE,-2.38573,-1950850,3.78012,3.19E+19,-,MkII-HD,3627760,3627760,0,1017510,V5,0,59.26,IC,1
JET,81233,58.74,LH,1.9750,2.87938,0.957717,1.63021,139.34,SN(B),1,Be,W,Be,NONE,-2.38586,-1957940,3.78822,3.14E+19,-,MkII-HD,3539520,3539520,0,1051270,V5,0,58.775,IC,1
JET,81234,57.765,LH,1.9430,2.88185,0.956087,1.63288,139.553,SN(B),1,Be,W,Be,NONE,-2.38639,-1961030,3.78266,3.58E+19,-,MkII-HD,4007770,4007770,0,1038670,V5,0,57.8,IC,1
JET,81236,58.445,LH,1.9400,2.8818,0.954301,1.63253,139.102,SN(B),1,Be,W,Be,NONE,-2.38556,-1955060,3.77706,3.58E+19,-,MkII-HD,4191480,4191480,0,1093880,V5,0,58.48,IC,1
JET,81875,58.125,LH,1.9700,2.88516,0.968666,1.63571,141.453,SN(B),1,Be,W,Be,NONE,-2.39064,-1953820,3.90697,2.77E+19,-,MkII-HD,3731560,3731560,0,-,V5,0,58.16,IC,0
JET,81881,56.055,LH,1.9500,2.88585,0.950316,1.63916,139.247,SN(B),1,Be,W,Be,NONE,-2.38931,-1969260,3.73297,2.14E+19,-,MkII-HD,3618080,3453790,164296,393384,V5,0,56.09,NB,0
JET,81882,56.415,LH,1.9400,2.88548,0.950814,1.63747,139.19,SN(B),1,Be,W,Be,NONE,-2.38948,-1959470,3.75082,3.54E+19,-,MkII-HD,4232300,4107640,124655,-,V5,0,56.45,NB,1
JET,81883,57.035,LH,1.9740,2.88711,0.950791,1.63645,139.191,SN(B),1,Be,W,Be,NONE,-2.38944,-1953790,3.74678,3.08E+19,-,MkII-HD,3652350,3520300,132045,-,V5,0,57.07,NB,1
JET,80908,58.055,LH,1.9900,2.8892,0.933698,1.68042,138.037,SN(B),1,Be,W,Be,NONE,-2.37619,-1957860,3.78994,2.82E+19,-,MkII-HD,3800820,3800820,0,-,HT3R,0,58.09,IC,0
JET,80907,58.065,LH,1.9800,2.88868,0.934812,1.67983,138.191,SN(B),1,Be,W,Be,NONE,-2.3761,-1958480,3.80087,2.66E+19,-,MkII-HD,3729070,3729070,0,-,HT3R,0,58.1,IC,0
JET,80906,58.675,LH,1.9780,2.88614,0.935114,1.68204,138.138,SN(B),1,Be,W,Be,NONE,-2.3761,-1962000,3.80968,2.48E+19,-,MkII-HD,4044680,4044680,0,-,HT3R,0,58.71,IC,0
JET,80906,60.915,LH,2.0060,2.88151,0.935604,1.68073,137.95,SN(B),1,Be,W,Be,NONE,-2.37581,-1958730,3.82585,2.21E+19,-,MkII-HD,4825900,4825900,0,-,HT3R,0,60.95,IC,0
JET,80906,61.625,LH,1.9710,2.87961,0.935191,1.68075,137.724,SN(B),1,Be,W,Be,NONE,-2.37569,-1954210,3.8364,2.35E+19,-,MkII-HD,4797190,4797190,0,-,HT3R,0,61.66,IC,0
JET,80905,56.125,LH,1.9790,2.89502,0.932386,1.66934,137.704,SN(B),1,Be,W,Be,NONE,-2.37664,-1955810,3.74306,2.66E+19,-,MkII-HD,2494680,2494680,0,538650,HT3L,0,56.16,IC,0
JET,80902,60.905,LH,1.9730,2.8919,0.92997,1.67514,137.64,SN(B),1,Be,W,Be,NONE,-2.37614,-1949420,3.76355,2.68E+19,-,MkII-HD,2555150,2555150,0,-,HT3L,0,60.94,IC,0
JET,80903,60.725,LH,1.9920,2.89248,0.93014,1.67443,137.541,SN(B),1,Be,W,Be,NONE,-2.37674,-1946790,3.7675,2.70E+19,-,MkII-HD,2626500,2626500,0,-,HT3L,0,60.76,IC,0
JET,80913,55.915,LH,1.9820,2.89422,0.932033,1.67075,137.817,SN(B),1,Be,W,Be,NONE,-2.37661,-1953580,3.75446,2.70E+19,-,MkII-HD,2379380,2379380,0,-,HT3L,0,55.95,IC,0
JET,80909,59.015,LH,1.9760,2.88175,0.939815,1.67104,137.717,SN(B),1,Be,W,Be,NONE,-2.37645,-1967200,3.79789,2.35E+19,-,MkII-HD,4123790,4123790,0,-,HT3,0,59.05,IC,0
JET,80910,59.085,LH,1.9770,2.88177,0.939236,1.67081,137.635,SN(B),1,Be,W,Be,NONE,-2.37716,-1963450,3.80371,2.65E+19,-,MkII-HD,4203940,4203940,0,-,HT3,0,59.12,IC,0
JET,80910,60.805,LH,1.9730,2.88129,0.937255,1.66856,137.27,SN(B),1,Be,W,Be,NONE,-2.37727,-1966720,3.7802,2.57E+19,-,MkII-HD,4511740,4511740,0,-,HT3,0,60.84,IC,0
JET,87588,52.145,LH,1.9890,2.88251,0.953128,1.63447,139.275,SN(B),1,Be,W,Be,NONE,-2.4368,-1960430,3.84578,2.86E+19,-,MkII-HD,3017040,2875170,141870,-,V5,0,52.18,NB,1
JET,87587,53.897,LH,1.9790,2.88246,0.949311,1.63862,138.924,SN(B),1,Be,W,Be,NONE,-2.43526,-1962910,3.83509,3.31E+19,-,MkII-HD,3763840,3631810,132030,-,V5,0,53.932,NB,1
JET,87539,54.42,LH,1.9660,2.88685,0.948422,1.64059,139.196,SN(B),1,Be,W,Be,NONE,-2.39011,-1960740,3.76527,3.66E+19,-,MkII-HD,4396000,4251950,144051,-,V5,0,54.455,NB,1
JET,85892,52.335,LH,1.9630,2.88348,0.959643,1.62398,139.565,SN(B),1,Be,W,Be,NONE,-2.37622,-1461590,5.02123,2.19E+19,-,MkII-HD,1695040,1695040,0,306304,V5,0,52.37,IC,1
JET,85893,52.402,LH,1.9670,2.88293,0.960891,1.62248,139.748,SN(B),1,Be,W,Be,NONE,-2.42727,-1460400,5.13605,2.29E+19,-,MkII-HD,1690820,1690820,0,372861,V5,0,52.437,IC,1
JET,85894,52.345,LH,1.9700,2.88264,0.960746,1.61966,139.393,SN(B),1,Be,W,Be,NONE,-2.40089,-1458860,5.05921,2.27E+19,-,MkII-HD,1596980,1596980,0,322117,V5,0,52.38,IC,1
JET,85898,53.195,LH,1.9630,2.88329,0.960977,1.62018,139.662,SN(B),1,Be,W,Be,NONE,-2.40036,-1455180,5.0829,2.36E+19,1.39157,MkII-HD,2097630,2097630,0,-,V5,0,53.23,IC,1
JET,85895,53.045,LH,1.9600,2.88477,0.958963,1.62434,139.533,SN(B),1,Be,W,Be,NONE,-2.40108,-1454500,5.0822,2.22E+19,-,MkII-HD,2013340,2013340,0,398753,V5,0,53.08,IC,1
JET,83193,46.954,LH,1.9840,2.87891,0.943303,1.6584,138.801,SN(B),1,Be,W,Be,NONE,-2.40629,-1481600,5.0232,2.59E+19,1.12721,MkII-HD,2534080,2403140,130936,-,V5,0,46.989,NB,1
JET,80912,55.205,LH,1.9710,2.88771,0.952189,1.62087,138.786,SN(B),1,Be,W,Be,NONE,-2.37686,-1952380,3.6975,2.71E+19,-,MkII-HD,1793660,1793660,0,147334,V5L,0,55.24,IC,1
JET,80952,55.275,LH,1.9830,2.87468,0.950597,1.62599,138.133,SN(B),1,Be,W,Be,NONE,-2.38283,-1950760,3.74493,2.74E+19,-,MkII-HD,1709750,1709750,0,142498,V5L,0,55.31,IC,1
JET,80954,56.225,LH,1.9840,2.87344,0.948901,1.62373,137.644,SN(B),1,Be,W,Be,NONE,-2.38221,-1951440,3.72737,3.11E+19,-,MkII-HD,2277500,2277500,0,342448,V5L,0,56.26,IC,1
JET,80955,56.245,LH,1.9700,2.87298,0.948574,1.6253,137.725,SN(B),1,Be,W,Be,NONE,-2.38164,-1953290,3.72786,3.10E+19,-,MkII-HD,2217050,2217050,0,322782,V5L,0,56.28,IC,1
JET,80956,56.735,LH,1.9730,2.87223,0.948545,1.62598,137.7,SN(B),1,Be,W,Be,NONE,-2.38157,-1954980,3.7322,3.24E+19,-,MkII-HD,2499100,2499100,0,387466,V5L,0,56.77,IC,1
JET,81237,58.015,LH,1.9510,2.88734,0.953222,1.621,138.794,SN(B),1,Be,W,Be,NONE,-2.3855,-1959120,3.71534,3.82E+19,-,MkII-HD,3732660,3732660,0,905172,V5L,0,58.05,IC,1
JET,81238,58.735,LH,1.9620,2.88378,0.956904,1.61643,138.837,SN(B),1,Be,W,Be,NONE,-2.38473,-1958430,3.72416,2.15E+19,-,MkII-HD,4342000,4342000,0,1525360,V5L,0,58.77,IC,0
JET,81239,57.565,LH,1.9590,2.88741,0.953018,1.61852,138.695,SN(B),1,Be,W,Be,NONE,-2.38485,-1956270,3.70829,3.67E+19,-,MkII-HD,3495270,3495270,0,814198,V5L,0,57.6,IC,1
JET,81240,57.205,LH,1.9570,2.88825,0.953048,1.61995,138.849,SN(B),1,Be,W,Be,NONE,-2.38506,-1955440,3.71165,3.48E+19,-,MkII-HD,3329180,3329180,0,695962,V5L,0,57.24,IC,1
JET,81884,56.143,LH,1.9630,2.88923,0.949519,1.62198,138.454,SN(B),1,Be,W,Be,NONE,-2.38928,-1955360,3.69095,3.15E+19,-,MkII-HD,2786010,2698250,87764.1,-,V5L,0,56.178,NB,1
JET,81886,56.13,LH,1.9470,2.89287,0.949087,1.62487,138.824,SN(B),1,Be,W,Be,NONE,-2.38917,-1955590,3.69668,3.86E+19,-,MkII-HD,4081630,3966160,115467,320228,V5L,0,56.165,NB,1
JET,84726,56.975,LH,1.9840,2.90777,0.910405,1.68723,137.632,SN(B),1,Be,W,Be,NONE,-2.37895,-1960250,3.45708,2.53E+19,1.07232,MkII-HD,4820230,4601570,218655,451277,VT,0,57.01,NB,1
JET,84727,57.695,LH,1.9710,2.90847,0.90876,1.68908,137.523,SN(B),1,Be,W,Be,NONE,-2.37809,-1959980,3.45472,3.03E+19,1.07035,MkII-HD,5899660,5657030,242627,428032,VT,0,57.73,NB,1
JET,84728,56.075,LH,1.9860,2.9032,0.913404,1.6807,137.456,SN(B),1,Be,W,Be,NONE,-2.37796,-1962420,3.45127,1.99E+19,1.17224,MkII-HD,3792280,3622500,169777,389277,VT,0,56.11,NB,0
JET,84729,58.075,LH,1.9900,2.89483,0.917879,1.66882,136.923,SN(B),1,Be,W,Be,NONE,-2.37612,-1958390,3.45658,1.43E+19,1.52731,MkII-HD,3859210,3639700,219515,644233,VT,0,58.11,NB,0
JET,84730,58.175,LH,1.9790,2.91041,0.907723,1.69251,137.581,SN(B),1,Be,W,Be,NONE,-2.37595,-1961170,3.45045,2.77E+19,1.05354,MkII-HD,5539350,5323160,216195,517093,VT,0,58.21,NB,1
JET,84731,56.875,LH,1.9780,2.90726,0.910867,1.68672,137.646,SN(B),1,Be,W,Be,NONE,-2.37739,-1962140,3.45225,2.31E+19,1.11094,MkII-HD,4339300,4183160,156141,434247,VT,0,56.91,NB,1
JET,84732,57.125,LH,1.9830,2.90696,0.910457,1.68538,137.441,SN(B),1,Be,W,Be,NONE,-2.37744,-1961130,3.44773,2.56E+19,1.0896,MkII-HD,4999320,4807830,191489,445519,VT,0,57.16,NB,1
JET,84733,57.135,LH,1.9880,2.90619,0.910706,1.68433,137.394,SN(B),1,Be,W,Be,NONE,-2.37704,-1961420,3.44538,2.55E+19,1.10759,MkII-HD,5020190,4828380,191804,453358,VT,0,57.17,NB,1
JET,84734,57.205,LH,1.9980,2.90865,0.9091,1.68787,137.522,SN(B),1,Be,W,Be,NONE,-2.37737,-1960590,3.44556,2.58E+19,1.10022,MkII-HD,5107230,4895940,211292,478924,VT,0,57.24,NB,1
JET,84735,57.465,LH,1.9890,2.90907,0.908209,1.68989,137.519,SN(B),1,Be,W,Be,NONE,-2.37671,-1963100,3.44583,2.73E+19,-,MkII-HD,5497570,5289040,208528,452096,VT,0,57.5,NB,1
JET,82221,55.725,LH,1.9430,2.88768,0.950336,1.63719,139.246,SN(B),1,Be,W,Be,NONE,-1.80532,-1649320,3.34292,2.19E+19,-,MkII-HD,2032190,2032190,0,423261,V5,0,55.76,IC,0
JET,82222,57.585,LH,1.9610,2.88323,0.952524,1.6304,138.875,SN(B),1,Be,W,Be,NONE,-1.80679,-1649650,3.34777,1.90E+19,-,MkII-HD,3146720,3146720,0,1250330,V5,0,57.62,IC,0
JET,82223,58.965,LH,1.9750,2.87417,0.960407,1.62234,139.028,SN(B),1,Be,W,Be,NONE,-1.80772,-1652120,3.39767,1.73E+19,-,MkII-HD,4348960,4348960,0,2301540,V5,0,59,IC,0
JET,82225,54.085,LH,1.9780,2.88337,0.954345,1.63469,139.374,SN(B),1,Be,W,Be,NONE,-1.80598,-1649980,3.36855,2.21E+19,-,MkII-HD,1804880,1736530,68350.1,119384,V5,0,54.12,NB,1
JET,82226,54.135,LH,1.9720,2.88414,0.95356,1.63518,139.345,SN(B),1,Be,W,Be,NONE,-1.80601,-1651960,3.35769,2.22E+19,-,MkII-HD,1791350,1723570,67783.9,153527,V5,0,54.17,NB,1
JET,82227,54.495,LH,1.9810,2.88227,0.955805,1.63205,139.372,SN(B),1,Be,W,Be,NONE,-1.80438,-1668410,3.32758,1.70E+19,-,MkII-HD,2111310,1960550,150755,210923,V5,0,54.53,NB,0
JET,82228,54.765,LH,1.9590,2.87886,0.948075,1.6445,138.773,SN(B),1,Be,W,Be,NONE,-1.80374,-1665990,3.34815,3.06E+19,-,MkII-HD,2645870,2552690,93176.3,218750,V5,0,54.8,NB,1
JET,82230,54.715,LH,1.9700,2.87906,0.949935,1.6417,138.907,SN(B),1,Be,W,Be,NONE,-1.80334,-1668150,3.34325,2.87E+19,-,MkII-HD,2538850,2468260,70593.2,214834,V5,0,54.75,NB,1
JET,82231,57.095,LH,1.9720,2.88667,0.950639,1.6411,139.423,SN(B),1,Be,W,Be,NONE,-1.80599,-1654520,3.37143,3.07E+19,-,MkII-HD,2390510,2390510,0,504007,V5,0,57.13,IC,1
JET,83157,53.815,LH,1.9720,2.88936,0.928461,1.68223,137.464,SN(B),1,Be,W,Be,NONE,-2.97606,-2470630,3.71799,3.30E+19,1.18846,MkII-HD,4640980,4559880,81107.3,434546,HT3R,0,53.85,NB,1
JET,83158,54.165,LH,1.9790,2.89223,0.924404,1.68578,137.345,SN(B),1,Be,W,Be,NONE,-2.97667,-2715140,3.36799,3.44E+19,1.10106,MkII-HD,5540130,5452000,88132,476156,HT3R,0,54.2,NB,1
JET,83160,54.665,LH,1.9720,2.89198,0.925206,1.68724,137.392,SN(B),1,Be,W,Be,NONE,-2.97529,-2716620,3.37939,4.18E+19,1.09201,MkII-HD,5990840,5897460,93387,446108,HT3R,0,54.7,NB,1
JET,83163,54.165,LH,1.9910,2.89064,0.926219,1.68593,137.474,SN(B),1,Be,W,Be,NONE,-2.97753,-2721300,3.37763,2.72E+19,1.14818,MkII-HD,5157820,5032210,125604,583488,HT3R,0,54.2,NB,0
JET,83164,55.542,LH,1.9970,2.88623,0.929162,1.68088,137.398,SN(B),1,Be,W,Be,NONE,-2.97617,-2722560,3.38996,2.32E+19,1.57879,MkII-HD,6517020,6360090,156936,1762350,HT3R,0,55.577,NB,0
JET,86465,54.965,LH,1.9560,2.90083,0.910449,1.68522,137.138,SN(B),1,Be,W,Be,NONE,-2.94879,-2459720,3.41476,2.04E+19,1.34128,MkII-HD,5299650,5102380,197263,-,VT,0,55,NB,0
JET,86466,59.923,LH,1.9870,2.89377,0.913971,1.67573,136.642,SN(B),1,Be,W,Be,NONE,-2.94405,-2456480,3.42826,1.99E+19,1.87757,MkII-HD,6578670,6421170,157502,1653290,VT,0,59.958,NBIC,0
JET,86467,55.384,LH,1.9530,2.89313,0.915357,1.67494,136.942,SN(B),1,Be,W,Be,NONE,-2.94756,-2461060,3.42388,1.56E+19,-,MkII-HD,5352870,5134670,218202,1024950,VT,0,55.419,NB,0
JET,86469,55.585,LH,1.9720,2.90869,0.904553,1.6958,137.331,SN(B),1,Be,W,Be,NONE,-2.94682,-2460870,3.39858,3.10E+19,1.12948,MkII-HD,7705770,7514820,190950,1030720,VT,0,55.62,NB,1
JET,86470,53.835,LH,1.9600,2.90564,0.90738,1.69047,137.281,SN(B),1,Be,W,Be,NONE,-2.95023,-2460540,3.40097,2.56E+19,1.12347,MkII-HD,5594850,5411850,182997,849863,VT,0,53.87,NB,1
JET,86471,60.245,LH,1.9600,2.90597,0.908218,1.69316,137.218,SN(B),1,Be,W,Be,NONE,-2.94282,-2474720,3.3899,2.78E+19,1.28003,MkII-HD,7354580,7180120,174453,1116090,VT,0,60.28,NB,1
JET,90484,53.385,LH,1.9460,2.9008,0.931695,1.66767,138.599,SN(B),1,Be,W,Be,NONE,-2.95115,-2462280,3.57516,3.25E+19,1.59695,MkII-HD,7374080,7179490,194595,1065830,CORNER,0,53.42,NB,1
JET,90485,53.965,LH,1.9570,2.89563,0.935121,1.66139,138.455,SN(B),1,Be,W,Be,NONE,-2.94906,-2469700,3.57955,1.61E+19,3.02768,MkII-HD,7069490,6803940,265546,-,CORNER,0,54,NB,0
JET,90486,53.215,LH,1.9580,2.90053,0.931665,1.66995,138.715,SN(B),1,Be,W,Be,NONE,-2.94979,-2467450,3.57588,2.18E+19,2.05637,MkII-HD,6851770,6646530,205242,-,CORNER,0,53.25,NB,0
JET,90488,54.245,LH,1.9500,2.90062,0.931586,1.6683,138.659,SN(B),1,Be,W,Be,NONE,-2.94758,-2462930,3.57376,2.41E+19,2.01716,MkII-HD,7964140,7712580,251563,1741620,CORNER,0,54.28,NB,0
JET,90491,51.675,LH,1.9650,2.89928,0.932696,1.66596,138.637,SN(B),1,Be,W,Be,NONE,-2.92867,-2464280,3.54666,2.85E+19,1.69008,MkII-HD,6287770,6137830,149944,937018,CORNER,0,51.71,NB,1
JET,90492,53.215,LH,1.9220,2.90035,0.933129,1.66917,138.893,SN(B),1,Be,W,Be,NONE,-2.94982,-2466400,3.58791,3.65E+19,1.59706,MkII-HD,8076010,7877740,198266,1000770,CORNER,0,53.25,NB,1
JET,90495,52.285,LH,1.9250,2.90812,0.923407,1.6835,138.67,SN(B),1,Be,W,Be,NONE,-2.93182,-3154820,2.74839,3.28E+19,1.60012,MkII-HD,7458200,7333480,124721,1423000,CORNER,0,52.32,NB,1
JET,90497,50.895,LH,1.9540,2.90339,0.927913,1.67578,138.729,SN(B),1,Be,W,Be,NONE,-2.92746,-3164710,2.74676,2.18E+19,1.71499,MkII-HD,5209940,5103510,106425,855356,CORNER,0,50.93,NB,0
JET,90498,51.065,LH,1.9950,2.90464,0.92718,1.67767,138.781,SN(B),1,Be,W,Be,NONE,-2.92797,-3161800,2.74849,2.33E+19,1.68551,MkII-HD,5618900,5504880,114028,1071370,CORNER,0,51.1,NB,0
JET,90525,53.435,LH,1.9150,2.89878,0.936466,1.65834,138.417,SN(B),1,Be,W,Be,NONE,-2.952,-2168050,4.02279,3.22E+19,1.60895,MkII-HD,7646830,7396000,250826,990305,CORNER,0,53.47,NB,1
JET,90526,55.335,LH,1.9040,2.90478,0.929142,1.67547,138.572,SN(B),1,Be,W,Be,NONE,-2.94335,-2806420,3.09546,3.26E+19,1.7015,MkII-HD,9274390,9086340,188050,1861340,CORNER,0,55.37,NB,1
JET,90527,50.995,LH,1.9620,2.90009,0.93378,1.66731,138.51,SN(B),1,Be,W,Be,NONE,-2.92706,-2812100,3.07006,2.06E+19,1.83443,MkII-HD,5306540,5172080,134462,998469,CORNER,0,51.03,NB,0
JET,90528,55.165,LH,1.9160,2.90144,0.933319,1.66831,138.53,SN(B),1,Be,W,Be,NONE,-3.31544,-2467660,3.98475,3.37E+19,1.63081,MkII-HD,9222980,8965160,257820,1581660,CORNER,0,55.2,NB,1
JET,90737,54.565,LH,1.9400,2.90133,0.934255,1.66599,138.482,SN(B),1,Be,W,Be,NONE,-3.31679,-2470040,3.97728,2.16E+19,2.40033,MkII-HD,7977900,7676990,300914,-,CORNER,0,54.6,NB,0
